Date,ICICI Pru Regular Savings,SBI Multi Asset Allocation,HDFC Small Cap,Mirae Asset Large & Midcap
2025-12-01,85.8957,71.6213,160.889,178.082
2025-12-02,85.9265,71.4365,160.557,177.404
2025-12-03,85.9182,71.5074,159.873,177.187
2025-12-04,85.9216,71.3642,159.398,177.215
2025-12-05,85.9564,71.6225,158.422,178.068
2025-12-08,85.7805,71.1839,155.83,175.666
2025-12-09,85.6938,71.2684,157.305,175.934
2025-12-10,85.5745,71.4258,156.471,175.25
2025-12-11,85.6246,71.6849,156.845,176.269
2025-12-12,85.6954,72.1101,157.406,177.578
2025-12-15,85.7436,72.1024,158.651,177.396
2025-12-16,85.5962,71.7467,157.344,175.806
2025-12-17,85.4964,71.7974,156.502,175.278
2025-12-18,85.4927,71.8473,156.148,175.426
2025-12-19,85.6782,72.2511,157.603,176.905
2025-12-22,85.8184,72.6612,158.927,177.945
2025-12-23,85.8219,72.7628,159.184,178.219
2025-12-24,85.8655,72.9802,158.65,177.728
2025-12-26,85.8344,73.096,157.668,177.363
2025-12-29,85.7755,72.9928,156.813,176.907
2025-12-30,85.7145,72.9562,155.986,176.865
2025-12-31,85.9886,72.9373,157.894,178.511
2026-01-01,86.0114,72.8476,158.455,178.635
2026-01-02,86.2236,73.2096,159.468,179.682
2026-01-05,86.1999,73.1933,159.665,179.317
2026-01-06,86.2893,73.095,158.961,178.942
2026-01-07,86.2709,73.2838,159.157,179.075
2026-01-08,85.9791,72.4043,156.686,176.553
2026-01-09,85.7687,72.4742,155.078,175.006
2026-01-12,85.8321,72.8153,153.869,175.027
2026-01-13,85.8519,72.9243,154.808,175.071
2026-01-14,85.8245,73.3876,154.833,175.799
2026-01-16,85.7942,73.7691,154.323,175.827
2026-01-19,85.6606,73.8517,152.682,174.817
2026-01-20,85.3851,73.7093,149.695,171.544
2026-01-21,85.2825,73.9499,148.807,170.39
2026-01-22,85.4932,73.5958,150.706,171.284
2026-01-23,85.2455,73.6556,148.822,169.021
2026-01-27,85.3696,74.3491,148.809,169.641
2026-01-28,85.4908,75.1622,150.681,171.419
2026-01-29,85.5659,75.8096,150.816,172.119
2026-01-30,85.706,74.4973,152.905,171.926
2026-01-31,,74.5029,,
2026-02-02,85.5108,72.8414,151.575,170.938
2026-02-03,86.0304,74.021,155.611,174.946
2026-02-04,86.1578,74.8042,155.772,175.456
2026-02-05,86.0822,74.3316,154.915,174.705
2026-02-06,85.9668,74.081,154.341,174.626
2026-02-09,86.1172,74.8722,156.855,176.957
2026-02-10,86.2513,74.9725,157.711,177.787
2026-02-11,86.3621,75.185,157.935,178.235
2026-02-12,86.2778,74.9551,156.448,177.212
2026-02-13,86.0153,74.2885,154.122,175.066
2026-02-16,86.1551,74.4403,153.082,176.012
2026-02-17,86.2235,74.4443,154.229,176.453
2026-02-18,86.2396,74.5749,154.604,177.017
2026-02-19,,,153.116,174.588
2026-02-20,86.0312,74.753,153.431,175.2
2026-02-23,86.1466,74.9636,154.378,175.998
2026-02-24,85.9404,74.8288,153.417,174.716
2026-02-25,86.0498,74.9965,154.144,175.876
2026-02-26,86.0434,75.0318,154.489,176.175
2026-02-27,85.7686,74.9078,153.001,174.058
2026-02-28,,74.9139,,
2026-03-02,85.5213,74.9096,150.036,171.39
2026-03-04,85.1485,73.6799,147.101,167.972
2026-03-05,85.3882,73.8381,148.228,169.8
2026-03-06,85.2152,73.5835,147.258,168.165
2026-03-09,84.8961,72.869,143.641,165.034
2026-03-10,85.285,73.4611,146.379,167.006
2026-03-11,85.1007,73.1283,145.933,164.997
2026-03-12,84.924,73.0294,145.469,164.011
2026-03-13,84.5272,72.1756,142.047,160.137
2026-03-16,84.5893,71.6648,140.82,160.655
2026-03-17,84.7325,71.9364,141.382,161.927
2026-03-18,85.0594,72.244,144.04,164.386
2026-03-19,,,140.188,159.132
2026-03-20,84.5387,71.1211,140.613,160.174
2026-03-23,83.893,69.2997,136.046,155.029
2026-03-24,84.1414,70.3634,138.593,158.104
2026-03-25,84.5464,71.1711,141.55,161.225
2026-03-27,84.13,70.3202,138.857,157.786
2026-03-30,83.754,69.662,135.383,153.729
2026-03-31,83.7662,69.6679,135.383,153.727
2026-04-01,,,139.349,157.094
2026-04-02,84.0021,70.3069,139.777,157.035
2026-04-06,84.3041,70.8402,141.31,159.302
2026-04-07,84.4806,70.8965,141.691,159.821
2026-04-08,85.2897,72.5173,145.99,165.989
2026-04-09,85.1802,72.2901,145.585,165.052
2026-04-10,85.5263,72.778,147.781,167.467
2026-04-13,85.4665,72.4554,146.34,166.135
2026-04-15,85.9925,73.1849,149.327,169.24
2026-04-16,86.0089,73.3373,150.844,170.111
2026-04-17,86.1839,73.677,152.703,171.554
2026-04-20,86.1318,73.5745,151.752,171.472
2026-04-21,86.3222,73.8838,152.474,172.591
2026-04-22,86.2582,73.7703,153.094,172.176
2026-04-23,86.0303,73.3008,151.869,170.829
2026-04-24,85.6504,72.9394,149.87,168.973
2026-04-27,85.9699,73.6155,152.317,171.103
2026-04-28,85.8585,73.5442,151.636,170.423
2026-04-29,85.9251,73.6495,151.518,171.224
2026-04-30,85.757,73.6293,150.667,169.755
2026-05-04,85.9418,73.7866,152.253,171.117
2026-05-05,85.8937,73.5578,152.429,170.44
2026-05-06,86.3029,74.1625,154.929,173.313
2026-05-07,86.4707,74.4955,155.728,174.487
2026-05-08,86.4496,74.3787,156.933,173.389
2026-05-11,86.2682,74.0195,155.53,171.104
2026-05-12,85.8182,73.6295,151.935,167.531
2026-05-13,85.8151,74.2424,151.54,168.32
2026-05-14,85.9819,74.4716,150.936,170.287
2026-05-15,85.881,73.9694,151.18,169.92
2026-05-18,85.8054,73.8236,149.367,169.622
2026-05-19,85.9906,74.0684,150.79,170.795
2026-05-20,85.9738,74.0532,151.232,171.08
2026-05-21,85.9258,74.0115,152.332,171.425
2026-05-22,86.0192,74.0397,152.639,171.907
2026-05-25,86.4017,74.5606,153.836,173.668
2026-05-26,86.4095,74.4593,153.923,173.396
2026-05-27,86.3866,74.4821,153.613,173.411
2026-05-29,86.1651,74.0959,151.914,170.942
2026-05-31,,74.1055,,
2026-06-01,86.0005,73.8657,151.13,169.5
2026-06-02,86.0996,73.9275,152.056,170.103
2026-06-03,85.9815,73.7773,151.987,169.361
2026-06-04,86.0164,73.8044,152.199,169.58
2026-06-05,86.211,73.7524,152.672,169.398
2026-06-08,86.0672,73.1262,150.698,167.08
2026-06-09,86.3253,73.5474,152.803,168.746
2026-06-10,86.1918,72.9153,151.483,167.494
2026-06-11,86.0829,72.5926,150.435,166.933
2026-06-12,86.4896,73.5675,153.558,170.268
2026-06-15,86.8152,74.1907,155.293,173.003
2026-06-16,86.9697,74.3862,156.094,173.314
2026-06-17,87.0548,74.2992,156.552,173.895
2026-06-18,87.2122,74.3292,157.286,174.91
2026-06-19,87.1594,74.0066,158.561,174.89
2026-06-22,87.2859,74.456,159.648,176.176
2026-06-23,87.1848,74.015,157.997,174.91
2026-06-24,87.333,74.3379,158.874,175.958
2026-06-25,87.3791,73.9299,158.068,175.414
2026-06-29,87.3027,73.8594,156.756,174.87
2026-06-30,87.3553,74.1226,156.834,175.396
2026-07-01,87.4973,74.2422,156.967,176.476
2026-07-02,87.8388,74.7036,158.753,177.852
2026-07-03,87.9079,74.8527,158.696,178.147
2026-07-06,88.0729,74.8781,158.999,179.126
2026-07-07,88.0603,74.6616,158.058,178.904
2026-07-08,87.4705,73.7222,155.389,175.53
2026-07-09,87.6526,74.2289,157.548,177.13
2026-07-10,87.9502,74.7159,160.265,179.108
2026-07-13,88.0171,74.7053,161.037,179.113
2026-07-14,87.7222,74.3514,159.603,178.092
2026-07-15,87.8077,74.5041,160.349,178.883
2026-07-16,87.8017,74.5304,160.683,178.518
2026-07-17,87.8731,74.5817,160.53,178.831
